DateTime,Junction,Vehicles,ID,Event,Temperature (°F),Humidity (%),Pressure (in),Wind Speed (mph),Hour,DayOfWeek,IsWeekend,IsEvent
2017-04-13 19:00:00,2,30,20170413192,NoEvent,56,83,29.12,8,19,3,0,0
2017-04-13 20:00:00,2,34,20170413202,NoEvent,57,85,29.14,8,20,3,0,0
2017-04-13 21:00:00,2,28,20170413212,NoEvent,55,80,29.19,8,21,3,0,0
2017-04-13 22:00:00,2,26,20170413222,NoEvent,56,85,29.1,9,22,3,0,0
2017-04-13 23:00:00,2,25,20170413232,NoEvent,55,80,28.99,9,23,3,0,0
2017-04-14 00:00:00,2,26,20170414002,NoEvent,67,81,29.12,1,0,4,0,0
2017-04-14 01:00:00,2,24,20170414012,NoEvent,58,83,29.07,1,1,4,0,0
2017-04-14 02:00:00,2,20,20170414022,NoEvent,53,86,29.17,2,2,4,0,0
2017-04-14 03:00:00,2,16,20170414032,NoEvent,53,82,29.12,2,3,4,0,0
2017-04-14 04:00:00,2,14,20170414042,NoEvent,45,89,29.19,3,4,4,0,0
2017-04-14 05:00:00,2,12,20170414052,NoEvent,45,91,29.11,4,5,4,0,0
2017-04-14 06:00:00,2,15,20170414062,NoEvent,45,86,29.29,5,6,4,0,0
2017-04-14 07:00:00,2,12,20170414072,NoEvent,47,91,29.23,6,7,4,0,0
2017-04-14 08:00:00,2,17,20170414082,NoEvent,42,86,29.3,7,8,4,0,0
2017-04-14 09:00:00,2,16,20170414092,NoEvent,47,86,29.22,7,9,4,0,0
2017-04-14 10:00:00,2,18,20170414102,NoEvent,46,88,29.2,7,10,4,0,0
2017-04-14 11:00:00,2,19,20170414112,NoEvent,45,86,29.2,8,11,4,0,0
2017-04-14 12:00:00,2,23,20170414122,NoEvent,50,89,29.11,8,12,4,0,0
2017-04-14 13:00:00,2,13,20170414132,NoEvent,49,83,29.24,8,13,4,0,0
2017-04-14 14:00:00,2,26,20170414142,NoEvent,55,80,29.28,8,14,4,0,0
2017-04-14 15:00:00,2,22,20170414152,NoEvent,61,82,29.23,9,15,4,0,0
2017-04-14 16:00:00,2,20,20170414162,NoEvent,57,80,29.04,9,16,4,0,0
2017-04-14 17:00:00,2,23,20170414172,NoEvent,57,83,29.25,9,17,4,0,0
2017-04-14 18:00:00,2,25,20170414182,NoEvent,62,83,29.03,9,18,4,0,0
2017-04-14 19:00:00,2,18,20170414192,NoEvent,59,79,29.19,9,19,4,0,0
2017-04-14 20:00:00,2,24,20170414202,NoEvent,62,78,29.05,10,20,4,0,0
2017-04-14 21:00:00,2,20,20170414212,NoEvent,59,78,29.21,10,21,4,0,0
2017-04-14 22:00:00,2,20,20170414222,NoEvent,62,83,29.14,10,22,4,0,0
2017-04-14 23:00:00,2,19,20170414232,NoEvent,63,82,29.21,11,23,4,0,0
2017-04-15 00:00:00,2,21,20170415002,NoEvent,64,77,29.19,0,0,5,1,0
2017-04-15 01:00:00,2,15,20170415012,NoEvent,62,81,29.12,1,1,5,1,0
2017-04-15 02:00:00,2,19,20170415022,NoEvent,58,79,29.09,2,2,5,1,0
2017-04-15 03:00:00,2,15,20170415032,NoEvent,50,87,29.27,2,3,5,1,0
2017-04-15 04:00:00,2,10,20170415042,NoEvent,48,89,29.1,3,4,5,1,0
2017-04-15 05:00:00,2,8,20170415052,NoEvent,40,91,29.06,4,5,5,1,0
2017-04-15 06:00:00,2,12,20170415062,NoEvent,45,85,29.24,5,6,5,1,0
2017-04-15 07:00:00,2,14,20170415072,NoEvent,41,91,29.29,5,7,5,1,0
2017-04-15 08:00:00,2,10,20170415082,NoEvent,40,91,29.08,6,8,5,1,0
2017-04-15 09:00:00,2,12,20170415092,NoEvent,45,89,29.03,6,9,5,1,0
2017-04-15 10:00:00,2,12,20170415102,NoEvent,40,90,29.01,6,10,5,1,0
2017-04-15 11:00:00,2,13,20170415112,NoEvent,45,89,29.17,6,11,5,1,0
2017-04-15 12:00:00,2,16,20170415122,NoEvent,48,84,29.0,6,12,5,1,0
2017-04-15 13:00:00,2,15,20170415132,NoEvent,53,86,29.1,6,13,5,1,0
2017-04-15 14:00:00,2,13,20170415142,NoEvent,52,80,29.29,6,14,5,1,0
2017-04-15 15:00:00,2,13,20170415152,NoEvent,61,81,29.02,6,15,5,1,0
2017-04-15 16:00:00,2,12,20170415162,NoEvent,62,81,29.26,6,16,5,1,0
2017-04-15 17:00:00,2,13,20170415172,NoEvent,58,77,29.26,7,17,5,1,0
2017-04-15 18:00:00,2,15,20170415182,NoEvent,56,83,29.27,7,18,5,1,0
2017-04-15 19:00:00,2,21,20170415192,NoEvent,56,79,29.1,7,19,5,1,0
2017-04-15 20:00:00,2,19,20170415202,NoEvent,61,81,29.09,8,20,5,1,0
2017-04-15 21:00:00,2,18,20170415212,NoEvent,56,77,29.24,8,21,5,1,0
2017-04-15 22:00:00,2,20,20170415222,NoEvent,58,81,29.28,9,22,5,1,0
2017-04-15 23:00:00,2,18,20170415232,NoEvent,62,78,28.99,9,23,5,1,0
2017-04-16 00:00:00,2,17,20170416002,NoEvent,72,97,29.12,1,0,6,1,0
2017-04-16 01:00:00,2,16,20170416012,NoEvent,64,101,29.27,2,1,6,1,0
2017-04-16 02:00:00,2,15,20170416022,NoEvent,58,103,29.19,2,2,6,1,0
2017-04-16 03:00:00,2,16,20170416032,NoEvent,55,109,29.22,3,3,6,1,0
2017-04-16 04:00:00,2,12,20170416042,NoEvent,51,107,29.11,3,4,6,1,0
2017-04-16 05:00:00,2,13,20170416052,NoEvent,50,112,29.11,3,5,6,1,0
2017-04-16 06:00:00,2,10,20170416062,NoEvent,51,107,29.11,4,6,6,1,0
2017-04-16 07:00:00,2,14,20170416072,NoEvent,46,107,29.09,5,7,6,1,0
2017-04-16 08:00:00,2,15,20170416082,NoEvent,51,108,29.22,5,8,6,1,0
2017-04-16 09:00:00,2,12,20170416092,NoEvent,46,112,29.02,5,9,6,1,0
2017-04-16 10:00:00,2,15,20170416102,NoEvent,48,107,29.27,5,10,6,1,0
2017-04-16 11:00:00,2,19,20170416112,NoEvent,46,107,29.07,5,11,6,1,0
2017-04-16 12:00:00,2,12,20170416122,NoEvent,56,109,29.12,6,12,6,1,0
2017-04-16 13:00:00,2,13,20170416132,NoEvent,56,104,29.17,7,13,6,1,0
2017-04-16 14:00:00,2,12,20170416142,NoEvent,58,101,29.24,7,14,6,1,0
2017-04-16 15:00:00,2,14,20170416152,NoEvent,67,104,29.08,8,15,6,1,0
2017-04-16 16:00:00,2,13,20170416162,NoEvent,63,101,29.27,8,16,6,1,0
2017-04-16 17:00:00,2,17,20170416172,NoEvent,62,99,29.22,8,17,6,1,0
2017-04-16 18:00:00,2,15,20170416182,NoEvent,68,104,29.13,8,18,6,1,0
2017-04-16 19:00:00,2,18,20170416192,NoEvent,68,100,29.09,8,19,6,1,0
2017-04-16 20:00:00,2,16,20170416202,NoEvent,67,101,29.0,8,20,6,1,0
2017-04-16 21:00:00,2,19,20170416212,NoEvent,68,99,29.12,9,21,6,1,0
2017-04-16 22:00:00,2,19,20170416222,NoEvent,62,100,29.05,9,22,6,1,0
2017-04-16 23:00:00,2,22,20170416232,NoEvent,63,101,29.16,9,23,6,1,0
2017-04-17 00:00:00,2,20,20170417002,NoEvent,61,95,29.14,1,0,0,0,0
2017-04-17 01:00:00,2,18,20170417012,NoEvent,61,97,29.21,1,1,0,0,0
2017-04-17 02:00:00,2,15,20170417022,NoEvent,55,95,29.17,2,2,0,0,0
2017-04-17 03:00:00,2,14,20170417032,NoEvent,51,100,29.03,3,3,0,0,0
2017-04-17 04:00:00,2,9,20170417042,NoEvent,50,102,29.04,4,4,0,0,0
2017-04-17 05:00:00,2,13,20170417052,NoEvent,45,103,29.26,4,5,0,0,0
2017-04-17 06:00:00,2,17,20170417062,NoEvent,47,100,29.25,5,6,0,0,0
2017-04-17 07:00:00,2,20,20170417072,NoEvent,41,100,29.14,6,7,0,0,0
2017-04-17 08:00:00,2,17,20170417082,NoEvent,45,104,29.06,7,8,0,0,0
2017-04-17 09:00:00,2,20,20170417092,NoEvent,46,103,29.18,8,9,0,0,0
2017-04-17 10:00:00,2,20,20170417102,NoEvent,41,101,29.09,8,10,0,0,0
2017-04-17 11:00:00,2,25,20170417112,NoEvent,47,101,29.08,8,11,0,0,0
2017-04-17 12:00:00,2,26,20170417122,NoEvent,49,101,29.17,8,12,0,0,0
2017-04-17 13:00:00,2,21,20170417132,NoEvent,49,97,29.05,8,13,0,0,0
2017-04-17 14:00:00,2,25,20170417142,NoEvent,53,94,29.06,8,14,0,0,0
2017-04-17 15:00:00,2,25,20170417152,NoEvent,61,93,29.24,9,15,0,0,0
2017-04-17 16:00:00,2,24,20170417162,NoEvent,59,95,29.18,9,16,0,0,0
2017-04-17 17:00:00,2,25,20170417172,NoEvent,62,92,29.11,9,17,0,0,0
2017-04-17 18:00:00,2,26,20170417182,NoEvent,63,95,29.12,9,18,0,0,0
2017-04-17 19:00:00,2,29,20170417192,NoEvent,63,97,29.28,10,19,0,0,0
2017-04-17 20:00:00,2,28,20170417202,NoEvent,59,95,29.06,11,20,0,0,0
2017-04-17 21:00:00,2,25,20170417212,NoEvent,58,95,29.19,11,21,0,0,0
2017-04-17 22:00:00,2,32,20170417222,NoEvent,58,92,29.02,11,22,0,0,0
2017-04-17 23:00:00,2,28,20170417232,NoEvent,57,91,29.24,11,23,0,0,0
2017-04-18 00:00:00,2,28,20170418002,NoEvent,65,91,29.08,0,0,1,0,0
2017-04-18 01:00:00,2,27,20170418012,NoEvent,63,91,29.11,1,1,1,0,0
2017-04-18 02:00:00,2,22,20170418022,NoEvent,63,92,29.05,1,2,1,0,0
2017-04-18 03:00:00,2,19,20170418032,NoEvent,55,93,29.1,1,3,1,0,0
2017-04-18 04:00:00,2,16,20170418042,NoEvent,50,95,29.0,1,4,1,0,0
2017-04-18 05:00:00,2,12,20170418052,NoEvent,50,99,29.24,1,5,1,0,0
2017-04-18 06:00:00,2,19,20170418062,NoEvent,51,97,29.13,2,6,1,0,0
2017-04-18 07:00:00,2,21,20170418072,NoEvent,46,101,29.06,3,7,1,0,0
2017-04-18 08:00:00,2,24,20170418082,NoEvent,51,103,29.22,3,8,1,0,0
2017-04-18 09:00:00,2,22,20170418092,NoEvent,51,102,29.24,3,9,1,0,0
2017-04-18 10:00:00,2,24,20170418102,NoEvent,49,103,29.15,3,10,1,0,0
2017-04-18 11:00:00,2,25,20170418112,NoEvent,46,103,29.15,4,11,1,0,0
2017-04-18 12:00:00,2,30,20170418122,NoEvent,51,100,29.25,4,12,1,0,0
2017-04-18 13:00:00,2,28,20170418132,NoEvent,59,97,29.12,4,13,1,0,0
2017-04-18 14:00:00,2,33,20170418142,NoEvent,62,91,29.2,5,14,1,0,0
2017-04-18 15:00:00,2,35,20170418152,NoEvent,62,93,29.12,6,15,1,0,0
2017-04-18 16:00:00,2,35,20170418162,NoEvent,66,95,29.04,7,16,1,0,0
2017-04-18 17:00:00,2,34,20170418172,NoEvent,62,95,29.25,7,17,1,0,0
2017-04-18 18:00:00,2,32,20170418182,NoEvent,66,90,29.0,7,18,1,0,0
2017-04-18 19:00:00,2,30,20170418192,NoEvent,65,93,29.24,7,19,1,0,0
2017-04-18 20:00:00,2,35,20170418202,NoEvent,67,94,29.02,8,20,1,0,0
2017-04-18 21:00:00,2,33,20170418212,NoEvent,62,93,29.28,8,21,1,0,0
2017-04-18 22:00:00,2,31,20170418222,NoEvent,67,91,29.08,9,22,1,0,0
2017-04-18 23:00:00,2,31,20170418232,NoEvent,65,94,29.04,10,23,1,0,0
2017-04-19 00:00:00,2,29,20170419002,NoEvent,65,97,29.1,1,0,2,0,0
2017-04-19 01:00:00,2,32,20170419012,NoEvent,63,97,29.12,2,1,2,0,0
2017-04-19 02:00:00,2,26,20170419022,NoEvent,53,99,29.22,2,2,2,0,0
2017-04-19 03:00:00,2,24,20170419032,NoEvent,53,99,29.22,2,3,2,0,0
2017-04-19 04:00:00,2,16,20170419042,NoEvent,45,105,29.27,3,4,2,0,0
2017-04-19 05:00:00,2,17,20170419052,NoEvent,46,108,29.17,3,5,2,0,0
2017-04-19 06:00:00,2,18,20170419062,NoEvent,42,104,29.15,3,6,2,0,0
2017-04-19 07:00:00,2,16,20170419072,NoEvent,43,103,29.14,4,7,2,0,0
2017-04-19 08:00:00,2,19,20170419082,NoEvent,46,109,29.22,4,8,2,0,0
2017-04-19 09:00:00,2,22,20170419092,NoEvent,41,109,29.19,5,9,2,0,0
2017-04-19 10:00:00,2,24,20170419102,NoEvent,45,107,29.25,5,10,2,0,0
2017-04-19 11:00:00,2,28,20170419112,NoEvent,41,107,29.24,5,11,2,0,0
2017-04-19 12:00:00,2,31,20170419122,NoEvent,51,106,29.18,5,12,2,0,0
2017-04-19 13:00:00,2,26,20170419132,NoEvent,50,103,29.1,5,13,2,0,0
2017-04-19 14:00:00,2,31,20170419142,NoEvent,55,97,29.04,6,14,2,0,0
2017-04-19 15:00:00,2,28,20170419152,NoEvent,63,96,29.04,6,15,2,0,0
2017-04-19 16:00:00,2,28,20170419162,NoEvent,62,95,29.28,7,16,2,0,0
2017-04-19 17:00:00,2,30,20170419172,NoEvent,57,97,29.2,8,17,2,0,0
2017-04-19 18:00:00,2,34,20170419182,NoEvent,58,96,28.99,9,18,2,0,0
2017-04-19 19:00:00,2,35,20170419192,NoEvent,61,99,29.01,9,19,2,0,0
2017-04-19 20:00:00,2,34,20170419202,NoEvent,63,96,29.25,9,20,2,0,0
2017-04-19 21:00:00,2,36,20170419212,NoEvent,63,101,29.01,10,21,2,0,0
2017-04-19 22:00:00,2,29,20170419222,NoEvent,63,96,29.15,10,22,2,0,0
2017-04-19 23:00:00,2,32,20170419232,NoEvent,63,100,29.03,10,23,2,0,0
2017-04-20 00:00:00,2,30,20170420002,NoEvent,63,102,29.03,0,0,3,0,0
2017-04-20 01:00:00,2,27,20170420012,NoEvent,64,104,29.2,1,1,3,0,0
2017-04-20 02:00:00,2,25,20170420022,NoEvent,61,106,29.12,2,2,3,0,0
2017-04-20 03:00:00,2,18,20170420032,NoEvent,57,108,29.23,3,3,3,0,0
2017-04-20 04:00:00,2,19,20170420042,NoEvent,49,111,29.2,4,4,3,0,0
2017-04-20 05:00:00,2,18,20170420052,NoEvent,49,109,29.18,4,5,3,0,0
2017-04-20 06:00:00,2,16,20170420062,NoEvent,48,111,29.19,4,6,3,0,0
2017-04-20 07:00:00,2,23,20170420072,NoEvent,47,109,29.23,4,7,3,0,0
2017-04-20 08:00:00,2,19,20170420082,NoEvent,48,111,29.25,5,8,3,0,0
2017-04-20 09:00:00,2,23,20170420092,NoEvent,43,113,29.3,5,9,3,0,0
2017-04-20 10:00:00,2,25,20170420102,NoEvent,45,113,29.05,6,10,3,0,0
2017-04-20 11:00:00,2,26,20170420112,NoEvent,45,111,29.2,6,11,3,0,0
2017-04-20 12:00:00,2,29,20170420122,NoEvent,47,106,29.01,7,12,3,0,0
2017-04-20 13:00:00,2,28,20170420132,NoEvent,51,103,29.15,7,13,3,0,0
2017-04-20 14:00:00,2,32,20170420142,NoEvent,56,101,29.3,8,14,3,0,0
2017-04-20 15:00:00,2,28,20170420152,NoEvent,61,100,29.19,8,15,3,0,0
2017-04-20 16:00:00,2,33,20170420162,NoEvent,64,103,29.21,9,16,3,0,0
2017-04-20 17:00:00,2,31,20170420172,NoEvent,64,104,29.07,9,17,3,0,0
2017-04-20 18:00:00,2,28,20170420182,NoEvent,60,99,29.1,10,18,3,0,0
2017-04-20 19:00:00,2,38,20170420192,NoEvent,60,99,29.05,10,19,3,0,0
2017-04-20 20:00:00,2,30,20170420202,NoEvent,59,103,29.02,11,20,3,0,0
2017-04-20 21:00:00,2,31,20170420212,NoEvent,64,101,29.07,12,21,3,0,0
2017-04-20 22:00:00,2,28,20170420222,NoEvent,59,105,29.25,12,22,3,0,0
2017-04-20 23:00:00,2,30,20170420232,NoEvent,64,100,29.11,13,23,3,0,0
2017-04-21 00:00:00,2,32,20170421002,NoEvent,64,68,29.12,1,0,4,0,0
2017-04-21 01:00:00,2,31,20170421012,NoEvent,60,73,29.18,2,1,4,0,0
2017-04-21 02:00:00,2,24,20170421022,NoEvent,55,70,29.14,3,2,4,0,0
2017-04-21 03:00:00,2,22,20170421032,NoEvent,50,74,29.12,4,3,4,0,0
2017-04-21 04:00:00,2,19,20170421042,NoEvent,46,79,29.14,4,4,4,0,0
2017-04-21 05:00:00,2,13,20170421052,NoEvent,44,77,29.18,4,5,4,0,0
2017-04-21 06:00:00,2,18,20170421062,NoEvent,46,80,29.15,5,6,4,0,0
2017-04-21 07:00:00,2,14,20170421072,NoEvent,42,76,29.04,5,7,4,0,0
2017-04-21 08:00:00,2,21,20170421082,NoEvent,47,81,29.2,5,8,4,0,0
2017-04-21 09:00:00,2,20,20170421092,NoEvent,46,76,29.18,5,9,4,0,0
2017-04-21 10:00:00,2,25,20170421102,NoEvent,48,82,29.19,6,10,4,0,0
2017-04-21 11:00:00,2,25,20170421112,NoEvent,44,82,29.05,6,11,4,0,0
2017-04-21 12:00:00,2,28,20170421122,NoEvent,47,75,29.29,7,12,4,0,0
2017-04-21 13:00:00,2,27,20170421132,NoEvent,56,76,29.15,7,13,4,0,0
2017-04-21 14:00:00,2,30,20170421142,NoEvent,60,76,29.12,8,14,4,0,0
2017-04-21 15:00:00,2,31,20170421152,NoEvent,58,72,29.23,8,15,4,0,0
2017-04-21 16:00:00,2,26,20170421162,NoEvent,62,70,29.3,9,16,4,0,0
2017-04-21 17:00:00,2,25,20170421172,NoEvent,59,72,29.03,9,17,4,0,0
2017-04-21 18:00:00,2,27,20170421182,NoEvent,64,68,29.16,10,18,4,0,0
2017-04-21 19:00:00,2,29,20170421192,NoEvent,62,68,29.0,11,19,4,0,0
2017-04-21 20:00:00,2,24,20170421202,NoEvent,62,70,29.09,12,20,4,0,0
2017-04-21 21:00:00,2,28,20170421212,NoEvent,64,73,29.16,12,21,4,0,0
2017-04-21 22:00:00,2,26,20170421222,NoEvent,63,72,29.12,12,22,4,0,0
2017-04-21 23:00:00,2,25,20170421232,NoEvent,62,68,29.18,13,23,4,0,0
2017-04-22 00:00:00,2,25,20170422002,NoEvent,70,64,29.17,0,0,5,1,0
2017-04-22 01:00:00,2,25,20170422012,NoEvent,70,66,29.2,0,1,5,1,0
2017-04-22 02:00:00,2,18,20170422022,NoEvent,60,69,29.24,1,2,5,1,0
2017-04-22 03:00:00,2,16,20170422032,NoEvent,58,72,29.07,2,3,5,1,0
2017-04-22 04:00:00,2,14,20170422042,NoEvent,52,69,29.07,2,4,5,1,0
2017-04-22 05:00:00,2,13,20170422052,NoEvent,52,74,29.14,3,5,5,1,0
2017-04-22 06:00:00,2,13,20170422062,NoEvent,49,71,29.29,3,6,5,1,0
2017-04-22 07:00:00,2,14,20170422072,NoEvent,50,75,29.1,3,7,5,1,0
2017-04-22 08:00:00,2,11,20170422082,NoEvent,53,70,29.08,3,8,5,1,0
2017-04-22 09:00:00,2,16,20170422092,NoEvent,48,71,29.28,4,9,5,1,0
2017-04-22 10:00:00,2,15,20170422102,NoEvent,49,71,29.23,5,10,5,1,0
2017-04-22 11:00:00,2,14,20170422112,NoEvent,48,70,29.28,6,11,5,1,0
2017-04-22 12:00:00,2,14,20170422122,NoEvent,57,70,29.02,7,12,5,1,0
2017-04-22 13:00:00,2,15,20170422132,NoEvent,60,71,29.07,7,13,5,1,0
2017-04-22 14:00:00,2,18,20170422142,NoEvent,65,64,29.18,8,14,5,1,0
2017-04-22 15:00:00,2,17,20170422152,NoEvent,64,62,29.03,9,15,5,1,0
2017-04-22 16:00:00,2,13,20170422162,NoEvent,69,68,29.27,10,16,5,1,0
2017-04-22 17:00:00,2,17,20170422172,NoEvent,70,68,29.13,11,17,5,1,0
2017-04-22 18:00:00,2,16,20170422182,NoEvent,70,63,29.2,12,18,5,1,0
2017-04-22 19:00:00,2,19,20170422192,NoEvent,70,62,29.06,12,19,5,1,0
2017-04-22 20:00:00,2,19,20170422202,NoEvent,65,67,29.14,13,20,5,1,0
2017-04-22 21:00:00,2,18,20170422212,NoEvent,68,66,29.21,13,21,5,1,0
2017-04-22 22:00:00,2,19,20170422222,NoEvent,66,63,29.19,14,22,5,1,0
2017-04-22 23:00:00,2,20,20170422232,NoEvent,70,64,29.19,15,23,5,1,0
2017-04-23 00:00:00,2,21,20170423002,NoEvent,72,100,29.18,1,0,6,1,0
2017-04-23 01:00:00,2,19,20170423012,NoEvent,64,100,29.18,2,1,6,1,0
2017-04-23 02:00:00,2,17,20170423022,NoEvent,62,106,29.07,3,2,6,1,0
2017-04-23 03:00:00,2,16,20170423032,NoEvent,57,103,29.02,3,3,6,1,0
2017-04-23 04:00:00,2,12,20170423042,NoEvent,58,105,28.99,4,4,6,1,0
2017-04-23 05:00:00,2,12,20170423052,NoEvent,53,107,29.14,5,5,6,1,0
2017-04-23 06:00:00,2,11,20170423062,NoEvent,49,108,29.3,6,6,6,1,0
2017-04-23 07:00:00,2,13,20170423072,NoEvent,49,106,29.28,7,7,6,1,0
2017-04-23 08:00:00,2,15,20170423082,NoEvent,53,106,29.16,8,8,6,1,0
2017-04-23 09:00:00,2,15,20170423092,NoEvent,54,107,29.01,9,9,6,1,0
2017-04-23 10:00:00,2,15,20170423102,NoEvent,52,106,29.17,10,10,6,1,0
2017-04-23 11:00:00,2,16,20170423112,NoEvent,48,112,29.28,11,11,6,1,0
2017-04-23 12:00:00,2,15,20170423122,NoEvent,52,104,29.18,12,12,6,1,0
2017-04-23 13:00:00,2,13,20170423132,NoEvent,62,102,29.27,13,13,6,1,0
2017-04-23 14:00:00,2,17,20170423142,NoEvent,62,102,29.04,14,14,6,1,0
2017-04-23 15:00:00,2,18,20170423152,NoEvent,68,100,29.02,15,15,6,1,0
2017-04-23 16:00:00,2,17,20170423162,NoEvent,66,102,29.13,15,16,6,1,0
2017-04-23 17:00:00,2,18,20170423172,NoEvent,65,103,29.18,15,17,6,1,0
2017-04-23 18:00:00,2,21,20170423182,NoEvent,70,104,29.25,15,18,6,1,0
2017-04-23 19:00:00,2,22,20170423192,NoEvent,66,99,28.99,16,19,6,1,0
2017-04-23 20:00:00,2,22,20170423202,NoEvent,64,100,29.04,17,20,6,1,0
2017-04-23 21:00:00,2,20,20170423212,NoEvent,65,103,28.99,18,21,6,1,0
2017-04-23 22:00:00,2,27,20170423222,NoEvent,66,98,29.23,19,22,6,1,0
2017-04-23 23:00:00,2,23,20170423232,NoEvent,66,99,29.07,20,23,6,1,0
2017-04-24 00:00:00,2,23,20170424002,NoEvent,60,95,29.18,0,0,0,0,0
2017-04-24 01:00:00,2,19,20170424012,NoEvent,60,92,29.03,0,1,0,0,0
2017-04-24 02:00:00,2,23,20170424022,NoEvent,57,94,29.04,1,2,0,0,0
2017-04-24 03:00:00,2,20,20170424032,NoEvent,49,99,29.29,2,3,0,0,0
2017-04-24 04:00:00,2,18,20170424042,NoEvent,47,98,29.28,2,4,0,0,0
2017-04-24 05:00:00,2,13,20170424052,NoEvent,39,99,29.2,3,5,0,0,0
2017-04-24 06:00:00,2,18,20170424062,NoEvent,45,101,29.03,4,6,0,0,0
2017-04-24 07:00:00,2,18,20170424072,NoEvent,43,105,29.13,4,7,0,0,0
2017-04-24 08:00:00,2,21,20170424082,NoEvent,40,101,29.11,5,8,0,0,0
2017-04-24 09:00:00,2,21,20170424092,NoEvent,40,99,29.15,5,9,0,0,0
2017-04-24 10:00:00,2,24,20170424102,NoEvent,44,104,29.05,6,10,0,0,0
2017-04-24 11:00:00,2,23,20170424112,NoEvent,39,99,29.17,7,11,0,0,0
2017-04-24 12:00:00,2,32,20170424122,NoEvent,49,97,29.26,7,12,0,0,0
2017-04-24 13:00:00,2,31,20170424132,NoEvent,47,96,29.25,7,13,0,0,0
2017-04-24 14:00:00,2,33,20170424142,NoEvent,53,99,29.25,8,14,0,0,0
2017-04-24 15:00:00,2,37,20170424152,NoEvent,59,93,29.25,9,15,0,0,0
2017-04-24 16:00:00,2,32,20170424162,NoEvent,57,97,29.13,10,16,0,0,0
2017-04-24 17:00:00,2,32,20170424172,NoEvent,60,96,29.2,10,17,0,0,0
2017-04-24 18:00:00,2,35,20170424182,NoEvent,56,96,29.26,10,18,0,0,0
2017-04-24 19:00:00,2,37,20170424192,NoEvent,55,91,29.16,10,19,0,0,0
2017-04-24 20:00:00,2,41,20170424202,NoEvent,56,92,29.05,11,20,0,0,0
2017-04-24 21:00:00,2,32,20170424212,NoEvent,61,96,29.26,12,21,0,0,0
2017-04-24 22:00:00,2,29,20170424222,NoEvent,56,92,29.16,13,22,0,0,0
2017-04-24 23:00:00,2,32,20170424232,NoEvent,56,97,29.04,13,23,0,0,0
2017-04-25 00:00:00,2,32,20170425002,NoEvent,70,82,29.26,0,0,1,0,0
2017-04-25 01:00:00,2,29,20170425012,NoEvent,61,85,29.1,1,1,1,0,0
2017-04-25 02:00:00,2,25,20170425022,NoEvent,61,86,29.17,1,2,1,0,0
2017-04-25 03:00:00,2,22,20170425032,NoEvent,55,90,29.03,1,3,1,0,0
2017-04-25 04:00:00,2,20,20170425042,NoEvent,53,90,29.04,1,4,1,0,0
2017-04-25 05:00:00,2,15,20170425052,NoEvent,49,94,29.07,1,5,1,0,0
2017-04-25 06:00:00,2,23,20170425062,NoEvent,47,94,29.11,1,6,1,0,0
2017-04-25 07:00:00,2,22,20170425072,NoEvent,49,92,29.27,1,7,1,0,0
2017-04-25 08:00:00,2,23,20170425082,NoEvent,49,92,29.08,2,8,1,0,0
2017-04-25 09:00:00,2,20,20170425092,NoEvent,51,93,29.01,2,9,1,0,0
2017-04-25 10:00:00,2,22,20170425102,NoEvent,49,98,29.19,2,10,1,0,0
2017-04-25 11:00:00,2,31,20170425112,NoEvent,49,98,29.3,3,11,1,0,0
2017-04-25 12:00:00,2,38,20170425122,NoEvent,55,90,29.02,4,12,1,0,0
2017-04-25 13:00:00,2,38,20170425132,NoEvent,59,90,29.04,5,13,1,0,0
2017-04-25 14:00:00,2,38,20170425142,NoEvent,63,86,29.23,5,14,1,0,0
2017-04-25 15:00:00,2,33,20170425152,NoEvent,66,85,29.07,6,15,1,0,0
2017-04-25 16:00:00,2,33,20170425162,NoEvent,65,90,29.05,6,16,1,0,0
2017-04-25 17:00:00,2,33,20170425172,NoEvent,61,85,29.24,6,17,1,0,0
2017-04-25 18:00:00,2,36,20170425182,NoEvent,62,89,29.16,6,18,1,0,0
2017-04-25 19:00:00,2,39,20170425192,NoEvent,63,84,29.1,7,19,1,0,0
2017-04-25 20:00:00,2,42,20170425202,NoEvent,67,90,29.25,8,20,1,0,0
2017-04-25 21:00:00,2,37,20170425212,NoEvent,66,85,29.16,8,21,1,0,0
2017-04-25 22:00:00,2,33,20170425222,NoEvent,67,88,29.11,8,22,1,0,0
2017-04-25 23:00:00,2,33,20170425232,NoEvent,65,90,29.16,9,23,1,0,0
2017-04-26 00:00:00,2,31,20170426002,NoEvent,68,61,29.22,1,0,2,0,0
2017-04-26 01:00:00,2,23,20170426012,NoEvent,64,61,29.11,2,1,2,0,0
2017-04-26 02:00:00,2,23,20170426022,NoEvent,58,69,29.28,2,2,2,0,0
2017-04-26 03:00:00,2,22,20170426032,NoEvent,50,70,29.1,3,3,2,0,0
2017-04-26 04:00:00,2,19,20170426042,NoEvent,46,72,29.24,3,4,2,0,0
2017-04-26 05:00:00,2,20,20170426052,NoEvent,43,74,29.29,3,5,2,0,0
2017-04-26 06:00:00,2,16,20170426062,NoEvent,43,70,29.18,3,6,2,0,0
2017-04-26 07:00:00,2,18,20170426072,NoEvent,47,74,29.22,3,7,2,0,0
2017-04-26 08:00:00,2,18,20170426082,NoEvent,46,70,29.22,4,8,2,0,0
